帐目表,Trs,评估分组代码,KONTS,ValCl,KONTH,KONTH_1
4000,PRD,4480,PRF,3050,1403999999,1403999999
4000,PRD,4480,PRF,3400,1403999999,1403999999
4000,PRD,4480,PRF,3500,1403999999,1403999999
4000,PRD,4480,PRF,7900,1407999999,1407999999
4000,PRD,4480,PRF,7901,1407999999,1407999999
4000,PRD,4480,PRF,7920,1405999999,1405999999
4000,PRD,4480,PRF,7921,1405999999,1405999999
4000,PRD,4480,PRF,7922,1405999999,1405999999
4000,PRD,4480,PRF,7923,1405999999,1405999999
4000,PRD,4480,PRF,7925,1405999999,1405999999
4000,PRD,4510,nan,3000,1403999999,1403999999
4000,PRD,4510,nan,3040,1403999999,1403999999
4000,PRD,4510,nan,3050,1403999999,1403999999
4000,PRD,4510,nan,3400,1403999999,1403999999
4000,PRD,4510,nan,3500,1403999999,1403999999
4000,PRD,4510,nan,7900,1407999999,1407999999
4000,PRD,4510,nan,7901,1407999999,1407999999
4000,PRD,4510,nan,7920,1405999999,1405999999
4000,PRD,4510,nan,7921,1405999999,1405999999
4000,PRD,4510,nan,7922,1405999999,1405999999
4000,PRD,4510,nan,7923,1405999999,1405999999
4000,PRD,4510,nan,7924,1405999999,1405999999
4000,PRD,4510,nan,7925,1405999999,1405999999
4000,PRD,4510,nan,7927,1403999999,1403999999
4000,PRD,4510,nan,7928,1405999999,1405999999
4000,PRD,4510,PRA,3000,1403999999,1403999999
4000,PRD,4510,PRA,3040,1403999999,1403999999
4000,PRD,4510,PRA,3050,1403999999,1403999999
4000,PRD,4510,PRA,3400,1403999999,1403999999
4000,PRD,4510,PRA,3500,1403999999,1403999999
4000,PRD,4510,PRA,7900,1407999999,1407999999
4000,PRD,4510,PRA,7901,1407999999,1407999999
4000,PRD,4510,PRA,7920,1405999999,1405999999
4000,PRD,4510,PRA,7921,1405999999,1405999999
4000,PRD,4510,PRA,7922,1405999999,1405999999
4000,PRD,4510,PRA,7923,1405999999,1405999999
4000,PRD,4510,PRA,7924,1405999999,1405999999
4000,PRD,4510,PRA,7925,1405999999,1405999999
4000,PRD,4510,PRA,7927,1403999999,1403999999
4000,PRD,4510,PRA,7928,1405999999,1405999999
4000,PRD,4510,PRF,3000,1403999999,1403999999
4000,PRD,4510,PRF,3040,1403999999,1403999999
4000,PRD,4510,PRF,3050,1403999999,1403999999
4000,PRD,4510,PRF,3400,1403999999,1403999999
4000,PRD,4510,PRF,3500,1403999999,1403999999
4000,PRD,4510,PRF,7900,1407999999,1407999999
4000,PRD,4510,PRF,7901,1407999999,1407999999
4000,PRD,4510,PRF,7920,1405999999,1405999999
4000,PRD,4510,PRF,7921,1405999999,1405999999
4000,PRD,4510,PRF,7922,1405999999,1405999999
4000,PRD,4510,PRF,7923,1405999999,1405999999
4000,PRD,4510,PRF,7924,1405999999,1405999999
4000,PRD,4510,PRF,7925,1405999999,1405999999
4000,PRD,4510,PRF,7927,1403999999,1403999999
4000,PRD,4510,PRF,7928,1405999999,1405999999
4000,PRD,4520,nan,3000,1403999999,1403999999
4000,PRD,4520,nan,3001,1403999999,1403999999
4000,PRD,4520,nan,3002,1403999999,1403999999
4000,PRD,4520,nan,3003,1403999999,1403999999
4000,PRD,4520,nan,3040,1403999999,1403999999
4000,PRD,4520,nan,3050,1403999999,1403999999
4000,PRD,4520,nan,3400,1403999999,1403999999
4000,PRD,4520,nan,3500,1403999999,1403999999
4000,PRD,4520,nan,7900,1407999999,1407999999
4000,PRD,4520,nan,7901,1407999999,1407999999
4000,PRD,4520,nan,7920,1405999999,1405999999
4000,PRD,4520,nan,7921,1405999999,1405999999
4000,PRD,4520,nan,7922,1405999999,1405999999
4000,PRD,4520,nan,7923,1405999999,1405999999
4000,PRD,4520,nan,7924,1405999999,1405999999
4000,PRD,4520,nan,7925,1405999999,1405999999
4000,PRD,4520,nan,7928,1405999999,1405999999
4000,PRD,4520,PRA,3000,1403999999,1403999999
4000,PRD,4520,PRA,3001,1403999999,1403999999
4000,PRD,4520,PRA,3002,1403999999,1403999999
4000,PRD,4520,PRA,3003,1403999999,1403999999
4000,PRD,4520,PRA,3040,1403999999,1403999999
4000,PRD,4520,PRA,3050,1403999999,1403999999
4000,PRD,4520,PRA,3400,1403999999,1403999999
4000,PRD,4520,PRA,3500,1403999999,1403999999
4000,PRD,4520,PRA,7900,1407999999,1407999999
4000,PRD,4520,PRA,7901,1407999999,1407999999
4000,PRD,4520,PRA,7920,1405999999,1405999999
4000,PRD,4520,PRA,7921,1405999999,1405999999
4000,PRD,4520,PRA,7922,1405999999,1405999999
4000,PRD,4520,PRA,7923,1405999999,1405999999
4000,PRD,4520,PRA,7924,1405999999,1405999999
4000,PRD,4520,PRA,7925,1405999999,1405999999
4000,PRD,4520,PRA,7928,1405999999,1405999999
4000,PRD,4520,PRF,3000,1403999999,1403999999
4000,PRD,4520,PRF,3001,1403999999,1403999999
4000,PRD,4520,PRF,3002,1403999999,1403999999
4000,PRD,4520,PRF,3003,1403999999,1403999999
4000,PRD,4520,PRF,3040,1403999999,1403999999
4000,PRD,4520,PRF,3050,1403999999,1403999999
4000,PRD,4520,PRF,3400,1403999999,1403999999
4000,PRD,4520,PRF,3500,1403999999,1403999999
4000,PRD,4520,PRF,7900,1407999999,1407999999
4000,PRD,4520,PRF,7901,1407999999,1407999999
4000,PRD,4520,PRF,7920,1405999999,1405999999
4000,PRD,4520,PRF,7921,1405999999,1405999999
4000,PRD,4520,PRF,7922,1405999999,1405999999
4000,PRD,4520,PRF,7923,1405999999,1405999999
4000,PRD,4520,PRF,7924,1405999999,1405999999
4000,PRD,4520,PRF,7925,1405999999,1405999999
4000,PRD,4520,PRF,7928,1405999999,1405999999
4000,PRD,4530,nan,3000,1403999999,1403999999
4000,PRD,4530,nan,3050,1403999999,1403999999
4000,PRD,4530,nan,3500,1403999999,1403999999
4000,PRD,4530,nan,7920,1405999999,1405999999
4000,PRD,4530,PRA,3000,1403999999,1403999999
4000,PRD,4530,PRA,3050,1403999999,1403999999
4000,PRD,4530,PRA,3500,1403999999,1403999999
4000,PRD,4530,PRA,7920,1405999999,1405999999
4000,PRD,4530,PRF,3000,1403999999,1403999999
4000,PRD,4530,PRF,3050,1403999999,1403999999
4000,PRD,4530,PRF,3500,1403999999,1403999999
4000,PRD,4530,PRF,7920,1405999999,1405999999
4000,PRD,4530,PRF,7926,1405999999,1405999999
4000,PRD,4540,nan,3050,1403999999,1403999999
4000,PRD,4540,nan,3400,1403999999,1403999999
4000,PRD,4540,nan,7921,1405999999,1405999999
4000,PRD,4540,nan,7924,1405999999,1405999999
4000,PRD,4540,PRA,3050,1403999999,1403999999
4000,PRD,4540,PRA,3400,1403999999,1403999999
4000,PRD,4540,PRA,7921,1405999999,1405999999
4000,PRD,4540,PRA,7924,1405999999,1405999999
4000,PRD,4540,PRF,3050,1403999999,1403999999
4000,PRD,4540,PRF,3400,1403999999,1403999999
4000,PRD,4540,PRF,7921,1405999999,1405999999
4000,PRD,4540,PRF,7924,1405999999,1405999999
4000,PRD,4580,nan,3000,1403999999,1403999999
4000,PRD,4580,nan,3001,1403999999,1403999999
4000,PRD,4580,nan,3002,1403999999,1403999999
4000,PRD,4580,nan,3003,1403999999,1403999999
4000,PRD,4580,nan,3040,1403999999,1403999999
4000,PRD,4580,nan,3050,1403999999,1403999999
4000,PRD,4580,nan,3400,1403999999,1403999999
4000,PRD,4580,nan,3500,1403999999,1403999999
4000,PRD,4580,nan,7900,1407999999,1407999999
4000,PRD,4580,nan,7901,1407999999,1407999999
4000,PRD,4580,nan,7920,1405999999,1405999999
4000,PRD,4580,nan,7921,1405999999,1405999999
4000,PRD,4580,nan,7922,1405999999,1405999999
4000,PRD,4580,nan,7923,1405999999,1405999999
4000,PRD,4580,nan,7924,1405999999,1405999999
4000,PRD,4580,nan,7925,1405999999,1405999999
4000,PRD,4580,nan,7928,1405999999,1405999999
4000,PRD,4580,PRA,3000,1403999999,1403999999
4000,PRD,4580,PRA,3001,1403999999,1403999999
4000,PRD,4580,PRA,3002,1403999999,1403999999
4000,PRD,4580,PRA,3003,1403999999,1403999999
4000,PRD,4580,PRA,3040,1403999999,1403999999
4000,PRD,4580,PRA,3050,1403999999,1403999999
4000,PRD,4580,PRA,3400,1403999999,1403999999
4000,PRD,4580,PRA,3500,1403999999,1403999999
4000,PRD,4580,PRA,7900,1407999999,1407999999
4000,PRD,4580,PRA,7901,1407999999,1407999999
4000,PRD,4580,PRA,7920,1405999999,1405999999
4000,PRD,4580,PRA,7921,1405999999,1405999999
4000,PRD,4580,PRA,7922,1405999999,1405999999
4000,PRD,4580,PRA,7923,1405999999,1405999999
4000,PRD,4580,PRA,7924,1405999999,1405999999
4000,PRD,4580,PRA,7925,1405999999,1405999999
4000,PRD,4580,PRA,7928,1405999999,1405999999
4000,PRD,4580,PRF,3000,1403999999,1403999999
4000,PRD,4580,PRF,3001,1403999999,1403999999
4000,PRD,4580,PRF,3002,1403999999,1403999999
4000,PRD,4580,PRF,3003,1403999999,1403999999
4000,PRD,4580,PRF,3040,1403999999,1403999999
4000,PRD,4580,PRF,3050,1403999999,1403999999
4000,PRD,4580,PRF,3400,1403999999,1403999999
4000,PRD,4580,PRF,3500,1403999999,1403999999
4000,PRD,4580,PRF,7900,1407999999,1407999999
4000,PRD,4580,PRF,7901,1407999999,1407999999
4000,PRD,4580,PRF,7920,1405999999,1405999999
4000,PRD,4580,PRF,7921,1405999999,1405999999
4000,PRD,4580,PRF,7922,1405999999,1405999999
4000,PRD,4580,PRF,7923,1405999999,1405999999
4000,PRD,4580,PRF,7924,1405999999,1405999999
4000,PRD,4580,PRF,7925,1405999999,1405999999
4000,PRD,4580,PRF,7928,1405999999,1405999999
4000,PRD,4610,nan,3040,1403999999,1403999999
4000,PRD,4610,nan,3400,1403999999,1403999999
4000,PRD,4610,nan,7921,1405999999,1405999999
4000,PRD,4610,PRA,3040,1403999999,1403999999
4000,PRD,4610,PRA,3400,1403999999,1403999999
4000,PRD,4610,PRA,7921,1405999999,1405999999
4000,PRD,4610,PRF,3040,1403999999,1403999999
4000,PRD,4610,PRF,3400,1403999999,1403999999
4000,PRD,4610,PRF,7921,1405999999,1405999999
4000,PRD,4620,nan,3000,1403999999,1403999999
4000,PRD,4620,nan,3050,1403999999,1403999999
4000,PRD,4620,nan,3500,1403999999,1403999999
4000,PRD,4620,nan,7920,1405999999,1405999999
4000,PRD,4620,PRA,3000,1403999999,1403999999
4000,PRD,4620,PRA,3050,1403999999,1403999999
4000,PRD,4620,PRA,3500,1403999999,1403999999
4000,PRD,4620,PRA,7920,1405999999,1405999999
4000,PRD,4620,PRF,3000,1403999999,1403999999
4000,PRD,4620,PRF,3050,1403999999,1403999999
4000,PRD,4620,PRF,3500,1403999999,1403999999
4000,PRD,4620,PRF,7920,1405999999,1405999999
4000,PRD,4620,PRF,7926,1405999999,1405999999
4000,PRD,4670,nan,3000,1403999999,1403999999
4000,PRD,4670,nan,3050,1403999999,1403999999
4000,PRD,4670,nan,3500,1403999999,1403999999
4000,PRD,4670,nan,7920,1405999999,1405999999
4000,PRD,4670,nan,7925,1405999999,1405999999
4000,PRD,4670,PRA,3000,1403999999,1403999999
4000,PRD,4670,PRA,3040,1403999999,1403999999
4000,PRD,4670,PRA,3050,1403999999,1403999999
4000,PRD,4670,PRA,3500,1403999999,1403999999
4000,PRD,4670,PRA,7920,1405999999,1405999999
4000,PRD,4670,PRA,7925,1405999999,1405999999
4000,PRD,4670,PRF,3000,1403999999,1403999999
4000,PRD,4670,PRF,3050,1403999999,1403999999
4000,PRD,4670,PRF,3500,1403999999,1403999999
4000,PRD,4670,PRF,7920,1405999999,1405999999
4000,PRD,4670,PRF,7925,1405999999,1405999999
4000,PRD,4670,PRF,7926,1405999999,1405999999
4000,PRD,4680,nan,3000,1403999999,1403999999
4000,PRD,4680,nan,3040,1403999999,1403999999
4000,PRD,4680,nan,3050,1403999999,1403999999
4000,PRD,4680,nan,3400,1403999999,1403999999
4000,PRD,4680,nan,3500,1403999999,1403999999
4000,PRD,4680,nan,7900,1407999999,1407999999
4000,PRD,4680,nan,7901,1407999999,1407999999
4000,PRD,4680,nan,7920,1405999999,1405999999
4000,PRD,4680,nan,7921,1405999999,1405999999
4000,PRD,4680,nan,7922,1405999999,1405999999
4000,PRD,4680,nan,7924,1405999999,1405999999
4000,PRD,4680,nan,7925,1405999999,1405999999
4000,PRD,4680,nan,7928,1405999999,1405999999
4000,PRD,4680,PRA,3000,1403999999,1403999999
4000,PRD,4680,PRA,3040,1403999999,1403999999
4000,PRD,4680,PRA,3050,1403999999,1403999999
4000,PRD,4680,PRA,3400,1403999999,1403999999
4000,PRD,4680,PRA,3500,1403999999,1403999999
4000,PRD,4680,PRA,7900,1407999999,1407999999
4000,PRD,4680,PRA,7901,1407999999,1407999999
4000,PRD,4680,PRA,7920,1405999999,1405999999
4000,PRD,4680,PRA,7921,1405999999,1405999999
4000,PRD,4680,PRA,7922,1405999999,1405999999
4000,PRD,4680,PRA,7923,1405999999,1405999999
4000,PRD,4680,PRA,7924,1405999999,1405999999
4000,PRD,4680,PRA,7925,1405999999,1405999999
4000,PRD,4680,PRA,7928,1405999999,1405999999
4000,PRD,4680,PRF,3000,1403999999,1403999999
4000,PRD,4680,PRF,3040,1403999999,1403999999
4000,PRD,4680,PRF,3050,1403999999,1403999999
4000,PRD,4680,PRF,3400,1403999999,1403999999
4000,PRD,4680,PRF,3500,1403999999,1403999999
4000,PRD,4680,PRF,7900,1407999999,1407999999
4000,PRD,4680,PRF,7901,1407999999,1407999999
4000,PRD,4680,PRF,7920,1405999999,1405999999
4000,PRD,4680,PRF,7921,1405999999,1405999999
4000,PRD,4680,PRF,7922,1405999999,1405999999
4000,PRD,4680,PRF,7923,1405999999,1405999999
4000,PRD,4680,PRF,7924,1405999999,1405999999
4000,PRD,4680,PRF,7925,1405999999,1405999999
4000,PRD,4680,PRF,7928,1405999999,1405999999
4000,PRD,4690,nan,3000,1403999999,1403999999
4000,PRD,4690,nan,3040,1403999999,1403999999
4000,PRD,4690,nan,3050,1403999999,1403999999
4000,PRD,4690,nan,3100,1405999999,1405999999
4000,PRD,4690,nan,3400,1403999999,1403999999
4000,PRD,4690,PRA,3000,1403999999,1403999999
4000,PRD,4690,PRA,3040,1403999999,1403999999
4000,PRD,4690,PRA,3050,1403999999,1403999999
4000,PRD,4690,PRA,3100,1405999999,1405999999
4000,PRD,4690,PRA,3400,1403999999,1403999999
4000,PRD,4690,PRF,3000,1403999999,1403999999
4000,PRD,4690,PRF,3040,1403999999,1403999999
4000,PRD,4690,PRF,3050,1403999999,1403999999
4000,PRD,4690,PRF,3100,1405999999,1405999999
4000,PRD,4690,PRF,3400,1403999999,1403999999
4000,PRD,4710,nan,3000,1403999999,1403999999
4000,PRD,4710,nan,3050,1403999999,1403999999
4000,PRD,4710,nan,3500,1403999999,1403999999
4000,PRD,4710,nan,7920,1405999999,1405999999
4000,PRD,4710,PRA,3000,1403999999,1403999999
4000,PRD,4710,PRA,3050,1403999999,1403999999
4000,PRD,4710,PRA,3500,1403999999,1403999999
4000,PRD,4710,PRA,7920,1405999999,1405999999
4000,PRD,4710,PRF,3000,1403999999,1403999999
4000,PRD,4710,PRF,3050,1403999999,1403999999
4000,PRD,4710,PRF,3500,1403999999,1403999999
4000,PRD,4710,PRF,7920,1405999999,1405999999
4000,PRD,4710,PRF,7926,1405999999,1405999999
4000,PRD,4730,nan,3100,1405999999,1405999999
4000,PRD,4730,PRA,3100,1405999999,1405999999
4000,PRD,4740,nan,3000,1403999999,1403999999
4000,PRD,4740,nan,3050,1403999999,1403999999
4000,PRD,4740,nan,3400,1403999999,1403999999
4000,PRD,4740,nan,7920,1405999999,1405999999
4000,PRD,4740,PRA,3000,1403999999,1403999999
4000,PRD,4740,PRA,3050,1403999999,1403999999
4000,PRD,4740,PRA,3400,1403999999,1403999999
4000,PRD,4740,PRA,7920,1405999999,1405999999
4000,PRD,4740,PRF,3000,1403999999,1403999999
4000,PRD,4740,PRF,3050,1403999999,1403999999
4000,PRD,4740,PRF,3400,1403999999,1403999999
4000,PRD,4740,PRF,7920,1405999999,1405999999
4000,PRD,4750,nan,3000,1403999999,1403999999
4000,PRD,4750,nan,3050,1403999999,1403999999
4000,PRD,4750,nan,3400,1403999999,1403999999
4000,PRD,4750,nan,7920,1405999999,1405999999
4000,PRD,4750,PRA,3000,1403999999,1403999999
4000,PRD,4750,PRA,3050,1403999999,1403999999
4000,PRD,4750,PRA,3400,1403999999,1403999999
4000,PRD,4750,PRA,7920,1405999999,1405999999
4000,PRD,4750,PRF,3000,1403999999,1403999999
4000,PRD,4750,PRF,3050,1403999999,1403999999
4000,PRD,4750,PRF,3400,1403999999,1403999999
4000,PRD,4750,PRF,7920,1405999999,1405999999
4000,PRD,4770,nan,3000,1403999999,1403999999
4000,PRD,4770,nan,3040,1403999999,1403999999
4000,PRD,4770,nan,3050,1403999999,1403999999
4000,PRD,4770,nan,7920,1405999999,1405999999
4000,PRD,4770,PRA,3000,1403999999,1403999999
4000,PRD,4770,PRA,3040,1403999999,1403999999
4000,PRD,4770,PRA,3050,1403999999,1403999999
4000,PRD,4770,PRA,7920,1405999999,1405999999
4000,PRD,4770,PRF,3000,1403999999,1403999999
4000,PRD,4770,PRF,3050,1403999999,1403999999
4000,PRD,4770,PRF,7920,1405999999,1405999999
4000,PRD,4800,nan,3000,1403999999,1403999999
4000,PRD,4800,nan,3040,1403999999,1403999999
4000,PRD,4800,nan,3050,1403999999,1403999999
4000,PRD,4800,nan,3400,1403999999,1403999999
4000,PRD,4800,nan,7921,1405999999,1405999999
4000,PRD,4800,nan,7922,1405999999,1405999999
4000,PRD,4800,nan,7924,1405999999,1405999999
4000,PRD,4800,nan,7928,1405999999,1405999999
4000,PRD,4800,PRA,3000,1403999999,1403999999
4000,PRD,4800,PRA,3040,1403999999,1403999999
4000,PRD,4800,PRA,3050,1403999999,1403999999
4000,PRD,4800,PRA,3400,1403999999,1403999999
4000,PRD,4800,PRA,7921,1405999999,1405999999
4000,PRD,4800,PRA,7922,1405999999,1405999999
4000,PRD,4800,PRA,7924,1405999999,1405999999
4000,PRD,4800,PRA,7928,1405999999,1405999999
4000,PRD,4800,PRF,3000,1403999999,1403999999
4000,PRD,4800,PRF,3040,1403999999,1403999999
4000,PRD,4800,PRF,3050,1403999999,1403999999
4000,PRD,4800,PRF,3400,1403999999,1403999999
4000,PRD,4800,PRF,7921,1405999999,1405999999
4000,PRD,4800,PRF,7922,1405999999,1405999999
4000,PRD,4800,PRF,7924,1405999999,1405999999
4000,PRD,4800,PRF,7928,1405999999,1405999999
4000,PRD,4820,nan,3000,1403999999,1403999999
4000,PRD,4820,nan,3040,1403999999,1403999999
4000,PRD,4820,nan,3050,1403999999,1403999999
4000,PRD,4820,nan,3400,1403999999,1403999999
4000,PRD,4820,nan,3500,1403999999,1403999999
4000,PRD,4820,nan,7900,1407999999,1407999999
4000,PRD,4820,nan,7901,1407999999,1407999999
4000,PRD,4820,nan,7920,1405999999,1405999999
4000,PRD,4820,nan,7921,1405999999,1405999999
4000,PRD,4820,nan,7922,1405999999,1405999999
4000,PRD,4820,nan,7923,1405999999,1405999999
4000,PRD,4820,nan,7924,1405999999,1405999999
4000,PRD,4820,nan,7925,1405999999,1405999999
4000,PRD,4820,nan,7927,1403999999,1403999999
4000,PRD,4820,nan,7928,1405999999,1405999999
4000,PRD,4820,PRA,3000,1403999999,1403999999
4000,PRD,4820,PRA,3040,1403999999,1403999999
4000,PRD,4820,PRA,3050,1403999999,1403999999
4000,PRD,4820,PRA,3400,1403999999,1403999999
4000,PRD,4820,PRA,3500,1403999999,1403999999
4000,PRD,4820,PRA,7900,1407999999,1407999999
4000,PRD,4820,PRA,7901,1407999999,1407999999
4000,PRD,4820,PRA,7920,1405999999,1405999999
4000,PRD,4820,PRA,7921,1405999999,1405999999
4000,PRD,4820,PRA,7922,1405999999,1405999999
4000,PRD,4820,PRA,7923,1405999999,1405999999
4000,PRD,4820,PRA,7924,1405999999,1405999999
4000,PRD,4820,PRA,7925,1405999999,1405999999
4000,PRD,4820,PRA,7927,1403999999,1403999999
4000,PRD,4820,PRA,7928,1405999999,1405999999
4000,PRD,4820,PRF,3000,1403999999,1403999999
4000,PRD,4820,PRF,3040,1403999999,1403999999
4000,PRD,4820,PRF,3050,1403999999,1403999999
4000,PRD,4820,PRF,3400,1403999999,1403999999
4000,PRD,4820,PRF,3500,1403999999,1403999999
4000,PRD,4820,PRF,7900,1407999999,1407999999
4000,PRD,4820,PRF,7901,1407999999,1407999999
4000,PRD,4820,PRF,7920,1405999999,1405999999
4000,PRD,4820,PRF,7921,1405999999,1405999999
4000,PRD,4820,PRF,7922,1405999999,1405999999
4000,PRD,4820,PRF,7923,1405999999,1405999999
4000,PRD,4820,PRF,7924,1405999999,1405999999
4000,PRD,4820,PRF,7925,1405999999,1405999999
4000,PRD,4820,PRF,7927,1403999999,1403999999
4000,PRD,4820,PRF,7928,1405999999,1405999999
4000,PRD,4830,nan,3000,1403999999,1403999999
4000,PRD,4830,nan,3040,1403999999,1403999999
4000,PRD,4830,nan,3050,1403999999,1403999999
4000,PRD,4830,nan,3400,1403999999,1403999999
4000,PRD,4830,nan,3500,1403999999,1403999999
4000,PRD,4830,nan,7900,1407999999,1407999999
4000,PRD,4830,nan,7901,1407999999,1407999999
4000,PRD,4830,nan,7920,1405999999,1405999999
4000,PRD,4830,nan,7921,1405999999,1405999999
4000,PRD,4830,nan,7922,1405999999,1405999999
4000,PRD,4830,nan,7923,1405999999,1405999999
4000,PRD,4830,nan,7924,1405999999,1405999999
4000,PRD,4830,nan,7928,1405999999,1405999999
4000,PRD,4830,PRA,3000,1403999999,1403999999
4000,PRD,4830,PRA,3040,1403999999,1403999999
4000,PRD,4830,PRA,3050,1403999999,1403999999
4000,PRD,4830,PRA,3400,1403999999,1403999999
4000,PRD,4830,PRA,3500,1403999999,1403999999
4000,PRD,4830,PRA,7900,1407999999,1407999999
4000,PRD,4830,PRA,7901,1407999999,1407999999
4000,PRD,4830,PRA,7920,1405999999,1405999999
4000,PRD,4830,PRA,7921,1405999999,1405999999
4000,PRD,4830,PRA,7922,1405999999,1405999999
4000,PRD,4830,PRA,7923,1405999999,1405999999
4000,PRD,4830,PRA,7924,1405999999,1405999999
4000,PRD,4830,PRA,7927,1403999999,1403999999
4000,PRD,4830,PRA,7928,1405999999,1405999999
4000,PRD,4830,PRF,3000,1403999999,1403999999
4000,PRD,4830,PRF,3040,1403999999,1403999999
4000,PRD,4830,PRF,3050,1403999999,1403999999
4000,PRD,4830,PRF,3400,1403999999,1403999999
4000,PRD,4830,PRF,3500,1403999999,1403999999
4000,PRD,4830,PRF,7900,1407999999,1407999999
4000,PRD,4830,PRF,7901,1407999999,1407999999
4000,PRD,4830,PRF,7920,1405999999,1405999999
4000,PRD,4830,PRF,7921,1405999999,1405999999
4000,PRD,4830,PRF,7922,1405999999,1405999999
4000,PRD,4830,PRF,7923,1405999999,1405999999
4000,PRD,4830,PRF,7924,1405999999,1405999999
4000,PRD,4830,PRF,7927,1403999999,1403999999
4000,PRD,4830,PRF,7928,1405999999,1405999999
4000,PRD,4840,nan,3000,1403999999,1403999999
4000,PRD,4840,nan,3050,1403999999,1403999999
4000,PRD,4840,nan,3400,1403999999,1403999999
4000,PRD,4840,nan,7920,1405999999,1405999999
4000,PRD,4840,nan,7925,1405999999,1405999999
4000,PRD,4840,PRA,3000,1403999999,1403999999
4000,PRD,4840,PRA,3050,1403999999,1403999999
4000,PRD,4840,PRA,3400,1403999999,1403999999
4000,PRD,4840,PRA,7920,1405999999,1405999999
4000,PRD,4840,PRA,7925,1405999999,1405999999
4000,PRD,4840,PRF,3000,1403999999,1403999999
4000,PRD,4840,PRF,3050,1403999999,1403999999
4000,PRD,4840,PRF,3400,1403999999,1403999999
4000,PRD,4840,PRF,7920,1405999999,1405999999
4000,PRD,4840,PRF,7925,1405999999,1405999999
4000,PRD,4870,nan,3000,1403999999,1403999999
4000,PRD,4870,nan,3040,1403999999,1403999999
4000,PRD,4870,nan,3050,1403999999,1403999999
4000,PRD,4870,nan,3400,1403999999,1403999999
4000,PRD,4870,nan,3500,1403999999,1403999999
4000,PRD,4870,nan,7901,1407999999,1407999999
4000,PRD,4870,nan,7921,1405999999,1405999999
4000,PRD,4870,nan,7922,1405999999,1405999999
4000,PRD,4870,nan,7923,1405999999,1405999999
4000,PRD,4870,nan,7924,1405999999,1405999999
4000,PRD,4870,PRA,3000,1403999999,1403999999
4000,PRD,4870,PRA,3040,1403999999,1403999999
4000,PRD,4870,PRA,3050,1403999999,1403999999
4000,PRD,4870,PRA,3400,1403999999,1403999999
4000,PRD,4870,PRA,3500,1403999999,1403999999
4000,PRD,4870,PRA,7901,1407999999,1407999999
4000,PRD,4870,PRA,7921,1405999999,1405999999
4000,PRD,4870,PRA,7922,1405999999,1405999999
4000,PRD,4870,PRA,7923,1405999999,1405999999
4000,PRD,4870,PRA,7924,1405999999,1405999999
4000,PRD,4870,PRF,3000,1403999999,1403999999
4000,PRD,4870,PRF,3040,1403999999,1403999999
4000,PRD,4870,PRF,3500,1403999999,1403999999
4000,PRD,4870,PRF,7901,1407999999,1407999999
4000,PRD,4870,PRF,7921,1405999999,1405999999
4000,PRD,4870,PRF,7922,1405999999,1405999999
4000,PRD,4870,PRF,7923,1405999999,1405999999
4000,PRD,4870,PRF,7924,1405999999,1405999999
4000,PRD,4900,nan,3000,1403999999,1403999999
4000,PRD,4900,nan,3050,1403999999,1403999999
4000,PRD,4900,nan,3400,1403999999,1403999999
4000,PRD,4900,nan,7920,1405999999,1405999999
4000,PRD,4900,PRA,3000,1403999999,1403999999
4000,PRD,4900,PRA,3050,1403999999,1403999999
4000,PRD,4900,PRA,3400,1403999999,1403999999
4000,PRD,4900,PRA,7920,1405999999,1405999999
4000,PRD,4900,PRF,3000,1403999999,1403999999
4000,PRD,4900,PRF,3050,1403999999,1403999999
4000,PRD,4900,PRF,3400,1403999999,1403999999
4000,PRD,4900,PRF,7920,1405999999,1405999999
4000,PRD,4990,nan,3000,1403999999,1403999999
4000,PRD,4990,nan,3040,1403999999,1403999999
4000,PRD,4990,nan,3050,1403999999,1403999999
4000,PRD,4990,nan,3400,1403999999,1403999999
4000,PRD,4990,nan,7921,1405999999,1405999999
4000,PRD,4990,nan,7924,1405999999,1405999999
4000,PRD,4990,PRA,3000,1403999999,1403999999
4000,PRD,4990,PRA,3040,1403999999,1403999999
4000,PRD,4990,PRA,3050,1403999999,1403999999
4000,PRD,4990,PRA,3400,1403999999,1403999999
4000,PRD,4990,PRA,7921,1405999999,1405999999
4000,PRD,4990,PRA,7924,1405999999,1405999999
4000,PRD,4990,PRF,3000,1403999999,1403999999
4000,PRD,4990,PRF,3040,1403999999,1403999999
4000,PRD,4990,PRF,3050,1403999999,1403999999
4000,PRD,4990,PRF,3400,1403999999,1403999999
4000,PRD,4990,PRF,7921,1405999999,1405999999
4000,PRD,4990,PRF,7924,1405999999,1405999999
4000,PRD,5010,nan,3050,1403999999,1403999999
4000,PRD,5010,nan,3400,1403999999,1403999999
4000,PRD,5010,nan,7921,1405999999,1405999999
4000,PRD,5010,nan,7924,1405999999,1405999999
4000,PRD,5010,PRA,3050,1403999999,1403999999
4000,PRD,5010,PRA,3400,1403999999,1403999999
4000,PRD,5010,PRA,7921,1405999999,1405999999
4000,PRD,5010,PRA,7924,1405999999,1405999999
4000,PRD,5010,PRF,3050,1403999999,1403999999
4000,PRD,5010,PRF,3400,1403999999,1403999999
4000,PRD,5010,PRF,7921,1405999999,1405999999
4000,PRD,5010,PRF,7924,1405999999,1405999999
4000,PRD,5020,nan,3000,1403999999,1403999999
