COMPANY_CODE,Fiscal Year,Period,DOC_NUM,Line Item,Document Type,DATE,Posting Date,Transaction Code,Currency,SHKZG,Posting Key,SAKNR,TXT50,AMOUNT,Assignment,Line Text,WERKS,MATNR,Movement Type,PO/SO/Order Ref,T030 Chart,KTOSL,T030 BWMOD,KOMOK,T030 BKLAS,T030_CONFIG_ROW_ID,SCENARIO_L1,SCENARIO_L2,CONFIG_COVERED_FLAG,Account Present in Balance Sheet,Synthetic Flag
4390,2026,5,9200008817,1,ML,2026-05-13 00:00:00,2026-05-13 00:00:00,CKMLCP,CNY,H,50,1407999998,半成品差异-物料账,201563.2,PRY-4010-NA-7901,价格差异/重估 PRY 自动过账科目测试,4010,MAT7900040,ML,REF00008817,4000,PRY,4010,,7901,T030-08817,价格差异,价格差异/重估 PRY,Y,Y,Y
4110,2026,5,9200008818,1,ML,2026-05-18 00:00:00,2026-05-18 00:00:00,CKMLCP,CNY,S,40,1405999998,产成品差异-物料账,86700.66,PRY-4010-NA-7920,价格差异/重估 PRY 自动过账科目测试,4010,MAT7900040,ML,REF00008818,4000,PRY,4010,,7920,T030-08818,价格差异,价格差异/重估 PRY,Y,Y,Y
4390,2026,5,9200008819,1,ML,2026-05-23 00:00:00,2026-05-23 00:00:00,CKMLCP,CNY,S,40,1405999998,产成品差异-物料账,69218.76,PRY-4010-NA-7921,价格差异/重估 PRY 自动过账科目测试,4010,MAT7900022,ML,REF00008819,4000,PRY,4010,,7921,T030-08819,价格差异,价格差异/重估 PRY,Y,Y,Y
4110,2026,5,9200008820,1,ML,2026-05-27 00:00:00,2026-05-27 00:00:00,CKMLCP,CNY,H,50,1405999998,产成品差异-物料账,118611.7,PRY-4010-NA-7922,价格差异/重估 PRY 自动过账科目测试,4010,MAT7900024,ML,REF00008820,4000,PRY,4010,,7922,T030-08820,价格差异,价格差异/重估 PRY,Y,Y,Y
4390,2026,1,9200008821,1,ML,2026-01-03 00:00:00,2026-01-03 00:00:00,CKMLCP,CNY,S,40,1405999998,产成品差异-物料账,248357.16,PRY-4010-NA-7923,价格差异/重估 PRY 自动过账科目测试,4010,MAT7900026,ML,REF00008821,4000,PRY,4010,,7923,T030-08821,价格差异,价格差异/重估 PRY,Y,Y,Y
4110,2026,1,9200008822,1,ML,2026-01-08 00:00:00,2026-01-08 00:00:00,CKMLCP,CNY,S,40,1403999998,原材料差异-物料账,13122.35,PRY-4020-NA-3000,价格差异/重估 PRY 自动过账科目测试,4020,MAT7900045,ML,REF00008822,4000,PRY,4020,,3000,T030-08822,价格差异,价格差异/重估 PRY,Y,Y,Y
4390,2026,1,9200008823,1,ML,2026-01-13 00:00:00,2026-01-13 00:00:00,CKMLCP,CNY,H,50,1403999998,原材料差异-物料账,147002.15,PRY-4020-NA-3040,价格差异/重估 PRY 自动过账科目测试,4020,MAT7900015,ML,REF00008823,4000,PRY,4020,,3040,T030-08823,价格差异,价格差异/重估 PRY,Y,Y,Y
4110,2026,1,9200008824,1,ML,2026-01-18 00:00:00,2026-01-18 00:00:00,CKMLCP,CNY,S,40,1403999998,原材料差异-物料账,159041.54,PRY-4020-NA-3050,价格差异/重估 PRY 自动过账科目测试,4020,MAT7900053,ML,REF00008824,4000,PRY,4020,,3050,T030-08824,价格差异,价格差异/重估 PRY,Y,Y,Y
4390,2026,1,9200008825,1,ML,2026-01-23 00:00:00,2026-01-23 00:00:00,CKMLCP,CNY,S,40,1403999998,原材料差异-物料账,240993.93,PRY-4020-NA-3400,价格差异/重估 PRY 自动过账科目测试,4020,MAT7900012,ML,REF00008825,4000,PRY,4020,,3400,T030-08825,价格差异,价格差异/重估 PRY,Y,Y,Y
4110,2026,1,9200008826,1,ML,2026-01-27 00:00:00,2026-01-27 00:00:00,CKMLCP,CNY,H,50,1403999998,原材料差异-物料账,279443.94,PRY-4020-NA-3401,价格差异/重估 PRY 自动过账科目测试,4020,MAT7900058,ML,REF00008826,4000,PRY,4020,,3401,T030-08826,价格差异,价格差异/重估 PRY,Y,Y,Y
4390,2026,2,9200008827,1,ML,2026-02-03 00:00:00,2026-02-03 00:00:00,CKMLCP,CNY,S,40,1403999998,原材料差异-物料账,44794.01,PRY-4020-NA-3500,价格差异/重估 PRY 自动过账科目测试,4020,MAT7900056,ML,REF00008827,4000,PRY,4020,,3500,T030-08827,价格差异,价格差异/重估 PRY,Y,Y,Y
4110,2026,2,9200008828,1,ML,2026-02-08 00:00:00,2026-02-08 00:00:00,CKMLCP,CNY,S,40,1407999998,半成品差异-物料账,100784.73,PRY-4020-NA-7900,价格差异/重估 PRY 自动过账科目测试,4020,MAT7900057,ML,REF00008828,4000,PRY,4020,,7900,T030-08828,价格差异,价格差异/重估 PRY,Y,Y,Y
4390,2026,2,9200008829,1,ML,2026-02-13 00:00:00,2026-02-13 00:00:00,CKMLCP,CNY,H,50,1407999998,半成品差异-物料账,173250.89,PRY-4020-NA-7901,价格差异/重估 PRY 自动过账科目测试,4020,MAT7900042,ML,REF00008829,4000,PRY,4020,,7901,T030-08829,价格差异,价格差异/重估 PRY,Y,Y,Y
4110,2026,2,9200008830,1,ML,2026-02-18 00:00:00,2026-02-18 00:00:00,CKMLCP,CNY,S,40,1405999998,产成品差异-物料账,51490.76,PRY-4020-NA-7920,价格差异/重估 PRY 自动过账科目测试,4020,MAT7900039,ML,REF00008830,4000,PRY,4020,,7920,T030-08830,价格差异,价格差异/重估 PRY,Y,Y,Y
4390,2026,2,9200008831,1,ML,2026-02-23 00:00:00,2026-02-23 00:00:00,CKMLCP,CNY,S,40,1405999998,产成品差异-物料账,139741.23,PRY-4020-NA-7921,价格差异/重估 PRY 自动过账科目测试,4020,MAT7900001,ML,REF00008831,4000,PRY,4020,,7921,T030-08831,价格差异,价格差异/重估 PRY,Y,Y,Y
4110,2026,2,9200008832,1,ML,2026-02-27 00:00:00,2026-02-27 00:00:00,CKMLCP,CNY,H,50,1405999998,产成品差异-物料账,28095.54,PRY-4020-NA-7922,价格差异/重估 PRY 自动过账科目测试,4020,MAT7900044,ML,REF00008832,4000,PRY,4020,,7922,T030-08832,价格差异,价格差异/重估 PRY,Y,Y,Y
4390,2026,3,9200008833,1,ML,2026-03-03 00:00:00,2026-03-03 00:00:00,CKMLCP,CNY,S,40,1405999998,产成品差异-物料账,39415.82,PRY-4020-NA-7923,价格差异/重估 PRY 自动过账科目测试,4020,MAT7900041,ML,REF00008833,4000,PRY,4020,,7923,T030-08833,价格差异,价格差异/重估 PRY,Y,Y,Y
4110,2026,3,9200008834,1,ML,2026-03-08 00:00:00,2026-03-08 00:00:00,CKMLCP,CNY,S,40,1405999998,产成品差异-物料账,174347.29,PRY-4020-NA-7925,价格差异/重估 PRY 自动过账科目测试,4020,MAT7900051,ML,REF00008834,4000,PRY,4020,,7925,T030-08834,价格差异,价格差异/重估 PRY,Y,Y,Y
4390,2026,3,9200008835,1,ML,2026-03-13 00:00:00,2026-03-13 00:00:00,CKMLCP,CNY,H,50,1405999998,产成品差异-物料账,193622.51,PRY-4020-NA-7928,价格差异/重估 PRY 自动过账科目测试,4020,MAT7900017,ML,REF00008835,4000,PRY,4020,,7928,T030-08835,价格差异,价格差异/重估 PRY,Y,Y,Y
4110,2026,3,9200008836,1,ML,2026-03-18 00:00:00,2026-03-18 00:00:00,CKMLCP,CNY,S,40,1403999998,原材料差异-物料账,297811.99,PRY-4030-NA-3000,价格差异/重估 PRY 自动过账科目测试,4030,MAT7900030,ML,REF00008836,4000,PRY,4030,,3000,T030-08836,价格差异,价格差异/重估 PRY,Y,Y,Y
4390,2026,3,9200008837,1,ML,2026-03-23 00:00:00,2026-03-23 00:00:00,CKMLCP,CNY,S,40,1403999998,原材料差异-物料账,242128.36,PRY-4030-NA-3040,价格差异/重估 PRY 自动过账科目测试,4030,MAT7900041,ML,REF00008837,4000,PRY,4030,,3040,T030-08837,价格差异,价格差异/重估 PRY,Y,Y,Y
4110,2026,3,9200008838,1,ML,2026-03-27 00:00:00,2026-03-27 00:00:00,CKMLCP,CNY,H,50,1403999998,原材料差异-物料账,9668.92,PRY-4030-NA-3050,价格差异/重估 PRY 自动过账科目测试,4030,MAT7900021,ML,REF00008838,4000,PRY,4030,,3050,T030-08838,价格差异,价格差异/重估 PRY,Y,Y,Y
4390,2026,4,9200008839,1,ML,2026-04-03 00:00:00,2026-04-03 00:00:00,CKMLCP,CNY,S,40,1403999998,原材料差异-物料账,232075.53,PRY-4030-NA-3400,价格差异/重估 PRY 自动过账科目测试,4030,MAT7900039,ML,REF00008839,4000,PRY,4030,,3400,T030-08839,价格差异,价格差异/重估 PRY,Y,Y,Y
4110,2026,4,9200008840,1,ML,2026-04-08 00:00:00,2026-04-08 00:00:00,CKMLCP,CNY,S,40,1403999998,原材料差异-物料账,92404.78,PRY-4030-NA-3401,价格差异/重估 PRY 自动过账科目测试,4030,MAT7900010,ML,REF00008840,4000,PRY,4030,,3401,T030-08840,价格差异,价格差异/重估 PRY,Y,Y,Y
4390,2026,4,9200008841,1,ML,2026-04-13 00:00:00,2026-04-13 00:00:00,CKMLCP,CNY,H,50,1403999998,原材料差异-物料账,144179.35,PRY-4030-NA-3500,价格差异/重估 PRY 自动过账科目测试,4030,MAT7900009,ML,REF00008841,4000,PRY,4030,,3500,T030-08841,价格差异,价格差异/重估 PRY,Y,Y,Y
4110,2026,4,9200008842,1,ML,2026-04-18 00:00:00,2026-04-18 00:00:00,CKMLCP,CNY,S,40,1407999998,半成品差异-物料账,31783.49,PRY-4030-NA-7900,价格差异/重估 PRY 自动过账科目测试,4030,MAT7900038,ML,REF00008842,4000,PRY,4030,,7900,T030-08842,价格差异,价格差异/重估 PRY,Y,Y,Y
4390,2026,4,9200008843,1,ML,2026-04-23 00:00:00,2026-04-23 00:00:00,CKMLCP,CNY,S,40,1407999998,半成品差异-物料账,96309.27,PRY-4030-NA-7901,价格差异/重估 PRY 自动过账科目测试,4030,MAT7900049,ML,REF00008843,4000,PRY,4030,,7901,T030-08843,价格差异,价格差异/重估 PRY,Y,Y,Y
4110,2026,4,9200008844,1,ML,2026-04-27 00:00:00,2026-04-27 00:00:00,CKMLCP,CNY,H,50,1405999998,产成品差异-物料账,149172.87,PRY-4030-NA-7920,价格差异/重估 PRY 自动过账科目测试,4030,MAT7900006,ML,REF00008844,4000,PRY,4030,,7920,T030-08844,价格差异,价格差异/重估 PRY,Y,Y,Y
4390,2026,5,9200008845,1,ML,2026-05-03 00:00:00,2026-05-03 00:00:00,CKMLCP,CNY,S,40,1405999998,产成品差异-物料账,47647.58,PRY-4030-NA-7921,价格差异/重估 PRY 自动过账科目测试,4030,MAT7900058,ML,REF00008845,4000,PRY,4030,,7921,T030-08845,价格差异,价格差异/重估 PRY,Y,Y,Y
4110,2026,5,9200008846,1,ML,2026-05-08 00:00:00,2026-05-08 00:00:00,CKMLCP,CNY,S,40,1405999998,产成品差异-物料账,128143.72,PRY-4030-NA-7922,价格差异/重估 PRY 自动过账科目测试,4030,MAT7900052,ML,REF00008846,4000,PRY,4030,,7922,T030-08846,价格差异,价格差异/重估 PRY,Y,Y,Y
4390,2026,5,9200008847,1,ML,2026-05-13 00:00:00,2026-05-13 00:00:00,CKMLCP,CNY,H,50,1405999998,产成品差异-物料账,16354.57,PRY-4030-NA-7928,价格差异/重估 PRY 自动过账科目测试,4030,MAT7900038,ML,REF00008847,4000,PRY,4030,,7928,T030-08847,价格差异,价格差异/重估 PRY,Y,Y,Y
4110,2026,5,9200008848,1,ML,2026-05-18 00:00:00,2026-05-18 00:00:00,CKMLCP,CNY,S,40,1403999998,原材料差异-物料账,240940.54,PRY-4100-NA-3000,价格差异/重估 PRY 自动过账科目测试,4100,MAT7900059,ML,REF00008848,4000,PRY,4100,,3000,T030-08848,价格差异,价格差异/重估 PRY,Y,Y,Y
4390,2026,5,9200008849,1,ML,2026-05-23 00:00:00,2026-05-23 00:00:00,CKMLCP,CNY,S,40,1403999998,原材料差异-物料账,34927.48,PRY-4100-NA-3040,价格差异/重估 PRY 自动过账科目测试,4100,MAT7900046,ML,REF00008849,4000,PRY,4100,,3040,T030-08849,价格差异,价格差异/重估 PRY,Y,Y,Y
4110,2026,5,9200008850,1,ML,2026-05-27 00:00:00,2026-05-27 00:00:00,CKMLCP,CNY,H,50,1403999998,原材料差异-物料账,154300.47,PRY-4100-NA-3050,价格差异/重估 PRY 自动过账科目测试,4100,MAT7900051,ML,REF00008850,4000,PRY,4100,,3050,T030-08850,价格差异,价格差异/重估 PRY,Y,Y,Y
4390,2026,1,9200008851,1,ML,2026-01-03 00:00:00,2026-01-03 00:00:00,CKMLCP,CNY,S,40,1403999998,原材料差异-物料账,237569.64,PRY-4100-NA-3400,价格差异/重估 PRY 自动过账科目测试,4100,MAT7900055,ML,REF00008851,4000,PRY,4100,,3400,T030-08851,价格差异,价格差异/重估 PRY,Y,Y,Y
4110,2026,1,9200008852,1,ML,2026-01-08 00:00:00,2026-01-08 00:00:00,CKMLCP,CNY,S,40,1403999998,原材料差异-物料账,249917.83,PRY-4100-NA-3401,价格差异/重估 PRY 自动过账科目测试,4100,MAT7900002,ML,REF00008852,4000,PRY,4100,,3401,T030-08852,价格差异,价格差异/重估 PRY,Y,Y,Y
4390,2026,1,9200008853,1,ML,2026-01-13 00:00:00,2026-01-13 00:00:00,CKMLCP,CNY,H,50,1403999998,原材料差异-物料账,246448.71,PRY-4100-NA-3500,价格差异/重估 PRY 自动过账科目测试,4100,MAT7900010,ML,REF00008853,4000,PRY,4100,,3500,T030-08853,价格差异,价格差异/重估 PRY,Y,Y,Y
4110,2026,1,9200008854,1,ML,2026-01-18 00:00:00,2026-01-18 00:00:00,CKMLCP,CNY,S,40,1407999998,半成品差异-物料账,265495.13,PRY-4100-NA-7900,价格差异/重估 PRY 自动过账科目测试,4100,MAT7900048,ML,REF00008854,4000,PRY,4100,,7900,T030-08854,价格差异,价格差异/重估 PRY,Y,Y,Y
4390,2026,1,9200008855,1,ML,2026-01-23 00:00:00,2026-01-23 00:00:00,CKMLCP,CNY,S,40,1407999998,半成品差异-物料账,47687.17,PRY-4100-NA-7901,价格差异/重估 PRY 自动过账科目测试,4100,MAT7900030,ML,REF00008855,4000,PRY,4100,,7901,T030-08855,价格差异,价格差异/重估 PRY,Y,Y,Y
4110,2026,1,9200008856,1,ML,2026-01-27 00:00:00,2026-01-27 00:00:00,CKMLCP,CNY,H,50,1405999998,产成品差异-物料账,205318.14,PRY-4100-NA-7920,价格差异/重估 PRY 自动过账科目测试,4100,MAT7900002,ML,REF00008856,4000,PRY,4100,,7920,T030-08856,价格差异,价格差异/重估 PRY,Y,Y,Y
4390,2026,2,9200008857,1,ML,2026-02-03 00:00:00,2026-02-03 00:00:00,CKMLCP,CNY,S,40,1405999998,产成品差异-物料账,121207.89,PRY-4100-NA-7921,价格差异/重估 PRY 自动过账科目测试,4100,MAT7900046,ML,REF00008857,4000,PRY,4100,,7921,T030-08857,价格差异,价格差异/重估 PRY,Y,Y,Y
4110,2026,2,9200008858,1,ML,2026-02-08 00:00:00,2026-02-08 00:00:00,CKMLCP,CNY,S,40,1405999998,产成品差异-物料账,237508.26,PRY-4100-NA-7922,价格差异/重估 PRY 自动过账科目测试,4100,MAT7900034,ML,REF00008858,4000,PRY,4100,,7922,T030-08858,价格差异,价格差异/重估 PRY,Y,Y,Y
4390,2026,2,9200008859,1,ML,2026-02-13 00:00:00,2026-02-13 00:00:00,CKMLCP,CNY,H,50,1403999998,原材料差异-物料账,68019.42,PRY-4100-NA-7927,价格差异/重估 PRY 自动过账科目测试,4100,MAT7900043,ML,REF00008859,4000,PRY,4100,,7927,T030-08859,价格差异,价格差异/重估 PRY,Y,Y,Y
4110,2026,2,9200008860,1,ML,2026-02-18 00:00:00,2026-02-18 00:00:00,CKMLCP,CNY,S,40,1405999998,产成品差异-物料账,10334.62,PRY-4100-NA-7928,价格差异/重估 PRY 自动过账科目测试,4100,MAT7900031,ML,REF00008860,4000,PRY,4100,,7928,T030-08860,价格差异,价格差异/重估 PRY,Y,Y,Y
4390,2026,2,9200008861,1,ML,2026-02-23 00:00:00,2026-02-23 00:00:00,CKMLCP,CNY,S,40,1403999998,原材料差异-物料账,90576.01,PRY-4110-NA-3000,价格差异/重估 PRY 自动过账科目测试,4110,MAT7900056,ML,REF00008861,4000,PRY,4110,,3000,T030-08861,价格差异,价格差异/重估 PRY,Y,Y,Y
4110,2026,2,9200008862,1,ML,2026-02-27 00:00:00,2026-02-27 00:00:00,CKMLCP,CNY,H,50,1403999998,原材料差异-物料账,244521.68,PRY-4110-NA-3040,价格差异/重估 PRY 自动过账科目测试,4110,MAT7900057,ML,REF00008862,4000,PRY,4110,,3040,T030-08862,价格差异,价格差异/重估 PRY,Y,Y,Y
4390,2026,3,9200008863,1,ML,2026-03-03 00:00:00,2026-03-03 00:00:00,CKMLCP,CNY,S,40,1403999998,原材料差异-物料账,171140.28,PRY-4110-NA-3050,价格差异/重估 PRY 自动过账科目测试,4110,MAT7900047,ML,REF00008863,4000,PRY,4110,,3050,T030-08863,价格差异,价格差异/重估 PRY,Y,Y,Y
4110,2026,3,9200008864,1,ML,2026-03-08 00:00:00,2026-03-08 00:00:00,CKMLCP,CNY,S,40,1403999998,原材料差异-物料账,243105.62,PRY-4110-NA-3400,价格差异/重估 PRY 自动过账科目测试,4110,MAT7900055,ML,REF00008864,4000,PRY,4110,,3400,T030-08864,价格差异,价格差异/重估 PRY,Y,Y,Y
4390,2026,3,9200008865,1,ML,2026-03-13 00:00:00,2026-03-13 00:00:00,CKMLCP,CNY,H,50,1403999998,原材料差异-物料账,93315.74,PRY-4110-NA-3401,价格差异/重估 PRY 自动过账科目测试,4110,MAT7900007,ML,REF00008865,4000,PRY,4110,,3401,T030-08865,价格差异,价格差异/重估 PRY,Y,Y,Y
4110,2026,3,9200008866,1,ML,2026-03-18 00:00:00,2026-03-18 00:00:00,CKMLCP,CNY,S,40,1403999998,原材料差异-物料账,78649.02,PRY-4110-NA-3500,价格差异/重估 PRY 自动过账科目测试,4110,MAT7900028,ML,REF00008866,4000,PRY,4110,,3500,T030-08866,价格差异,价格差异/重估 PRY,Y,Y,Y
4390,2026,3,9200008867,1,ML,2026-03-23 00:00:00,2026-03-23 00:00:00,CKMLCP,CNY,S,40,1407999998,半成品差异-物料账,244106.92,PRY-4110-NA-7900,价格差异/重估 PRY 自动过账科目测试,4110,MAT7900053,ML,REF00008867,4000,PRY,4110,,7900,T030-08867,价格差异,价格差异/重估 PRY,Y,Y,Y
4110,2026,3,9200008868,1,ML,2026-03-27 00:00:00,2026-03-27 00:00:00,CKMLCP,CNY,H,50,1407999998,半成品差异-物料账,12192.01,PRY-4110-NA-7901,价格差异/重估 PRY 自动过账科目测试,4110,MAT7900047,ML,REF00008868,4000,PRY,4110,,7901,T030-08868,价格差异,价格差异/重估 PRY,Y,Y,Y
4390,2026,4,9200008869,1,ML,2026-04-03 00:00:00,2026-04-03 00:00:00,CKMLCP,CNY,S,40,1405999998,产成品差异-物料账,3564.65,PRY-4110-NA-7920,价格差异/重估 PRY 自动过账科目测试,4110,MAT7900026,ML,REF00008869,4000,PRY,4110,,7920,T030-08869,价格差异,价格差异/重估 PRY,Y,Y,Y
4110,2026,4,9200008870,1,ML,2026-04-08 00:00:00,2026-04-08 00:00:00,CKMLCP,CNY,S,40,1405999998,产成品差异-物料账,177371.39,PRY-4110-NA-7921,价格差异/重估 PRY 自动过账科目测试,4110,MAT7900058,ML,REF00008870,4000,PRY,4110,,7921,T030-08870,价格差异,价格差异/重估 PRY,Y,Y,Y
4390,2026,4,9200008871,1,ML,2026-04-13 00:00:00,2026-04-13 00:00:00,CKMLCP,CNY,H,50,1405999998,产成品差异-物料账,55896.8,PRY-4110-NA-7922,价格差异/重估 PRY 自动过账科目测试,4110,MAT7900026,ML,REF00008871,4000,PRY,4110,,7922,T030-08871,价格差异,价格差异/重估 PRY,Y,Y,Y
4110,2026,4,9200008872,1,ML,2026-04-18 00:00:00,2026-04-18 00:00:00,CKMLCP,CNY,S,40,1405999998,产成品差异-物料账,139140.8,PRY-4110-NA-7923,价格差异/重估 PRY 自动过账科目测试,4110,MAT7900007,ML,REF00008872,4000,PRY,4110,,7923,T030-08872,价格差异,价格差异/重估 PRY,Y,Y,Y
4390,2026,4,9200008873,1,ML,2026-04-23 00:00:00,2026-04-23 00:00:00,CKMLCP,CNY,S,40,1405999998,产成品差异-物料账,154988.54,PRY-4110-NA-7925,价格差异/重估 PRY 自动过账科目测试,4110,MAT7900044,ML,REF00008873,4000,PRY,4110,,7925,T030-08873,价格差异,价格差异/重估 PRY,Y,Y,Y
4110,2026,4,9200008874,1,ML,2026-04-27 00:00:00,2026-04-27 00:00:00,CKMLCP,CNY,H,50,1405999998,产成品差异-物料账,190288.3,PRY-4110-NA-7927,价格差异/重估 PRY 自动过账科目测试,4110,MAT7900020,ML,REF00008874,4000,PRY,4110,,7927,T030-08874,价格差异,价格差异/重估 PRY,Y,Y,Y
4390,2026,5,9200008875,1,ML,2026-05-03 00:00:00,2026-05-03 00:00:00,CKMLCP,CNY,S,40,1405999998,产成品差异-物料账,149563.95,PRY-4110-NA-7928,价格差异/重估 PRY 自动过账科目测试,4110,MAT7900026,ML,REF00008875,4000,PRY,4110,,7928,T030-08875,价格差异,价格差异/重估 PRY,Y,Y,Y
4110,2026,5,9200008876,1,ML,2026-05-08 00:00:00,2026-05-08 00:00:00,CKMLCP,CNY,S,40,1403999998,原材料差异-物料账,111073.36,PRY-4120-NA-3000,价格差异/重估 PRY 自动过账科目测试,4120,MAT7900026,ML,REF00008876,4000,PRY,4120,,3000,T030-08876,价格差异,价格差异/重估 PRY,Y,Y,Y
4390,2026,5,9200008877,1,ML,2026-05-13 00:00:00,2026-05-13 00:00:00,CKMLCP,CNY,H,50,1403999998,原材料差异-物料账,179148.39,PRY-4120-NA-3040,价格差异/重估 PRY 自动过账科目测试,4120,MAT7900004,ML,REF00008877,4000,PRY,4120,,3040,T030-08877,价格差异,价格差异/重估 PRY,Y,Y,Y
4110,2026,5,9200008878,1,ML,2026-05-18 00:00:00,2026-05-18 00:00:00,CKMLCP,CNY,S,40,1403999998,原材料差异-物料账,298214.29,PRY-4120-NA-3050,价格差异/重估 PRY 自动过账科目测试,4120,MAT7900035,ML,REF00008878,4000,PRY,4120,,3050,T030-08878,价格差异,价格差异/重估 PRY,Y,Y,Y
4390,2026,5,9200008879,1,ML,2026-05-23 00:00:00,2026-05-23 00:00:00,CKMLCP,CNY,S,40,1403999998,原材料差异-物料账,55665.79,PRY-4120-NA-3400,价格差异/重估 PRY 自动过账科目测试,4120,MAT7900056,ML,REF00008879,4000,PRY,4120,,3400,T030-08879,价格差异,价格差异/重估 PRY,Y,Y,Y
4110,2026,5,9200008880,1,ML,2026-05-27 00:00:00,2026-05-27 00:00:00,CKMLCP,CNY,H,50,1403999998,原材料差异-物料账,186713.04,PRY-4120-NA-3401,价格差异/重估 PRY 自动过账科目测试,4120,MAT7900039,ML,REF00008880,4000,PRY,4120,,3401,T030-08880,价格差异,价格差异/重估 PRY,Y,Y,Y
4390,2026,1,9200008881,1,ML,2026-01-03 00:00:00,2026-01-03 00:00:00,CKMLCP,CNY,S,40,1403999998,原材料差异-物料账,65323.35,PRY-4120-NA-3500,价格差异/重估 PRY 自动过账科目测试,4120,MAT7900035,ML,REF00008881,4000,PRY,4120,,3500,T030-08881,价格差异,价格差异/重估 PRY,Y,Y,Y
4110,2026,1,9200008882,1,ML,2026-01-08 00:00:00,2026-01-08 00:00:00,CKMLCP,CNY,S,40,1407999998,半成品差异-物料账,109297.98,PRY-4120-NA-7900,价格差异/重估 PRY 自动过账科目测试,4120,MAT7900011,ML,REF00008882,4000,PRY,4120,,7900,T030-08882,价格差异,价格差异/重估 PRY,Y,Y,Y
4390,2026,1,9200008883,1,ML,2026-01-13 00:00:00,2026-01-13 00:00:00,CKMLCP,CNY,H,50,1407999998,半成品差异-物料账,57667.58,PRY-4120-NA-7901,价格差异/重估 PRY 自动过账科目测试,4120,MAT7900025,ML,REF00008883,4000,PRY,4120,,7901,T030-08883,价格差异,价格差异/重估 PRY,Y,Y,Y
4110,2026,1,9200008884,1,ML,2026-01-18 00:00:00,2026-01-18 00:00:00,CKMLCP,CNY,S,40,1405999998,产成品差异-物料账,289053.06,PRY-4120-NA-7920,价格差异/重估 PRY 自动过账科目测试,4120,MAT7900057,ML,REF00008884,4000,PRY,4120,,7920,T030-08884,价格差异,价格差异/重估 PRY,Y,Y,Y
4390,2026,1,9200008885,1,ML,2026-01-23 00:00:00,2026-01-23 00:00:00,CKMLCP,CNY,S,40,1405999998,产成品差异-物料账,45970.12,PRY-4120-NA-7921,价格差异/重估 PRY 自动过账科目测试,4120,MAT7900034,ML,REF00008885,4000,PRY,4120,,7921,T030-08885,价格差异,价格差异/重估 PRY,Y,Y,Y
4110,2026,1,9200008886,1,ML,2026-01-27 00:00:00,2026-01-27 00:00:00,CKMLCP,CNY,H,50,1405999998,产成品差异-物料账,186471.49,PRY-4120-NA-7922,价格差异/重估 PRY 自动过账科目测试,4120,MAT7900027,ML,REF00008886,4000,PRY,4120,,7922,T030-08886,价格差异,价格差异/重估 PRY,Y,Y,Y
4390,2026,2,9200008887,1,ML,2026-02-03 00:00:00,2026-02-03 00:00:00,CKMLCP,CNY,S,40,1405999998,产成品差异-物料账,242187.75,PRY-4120-NA-7923,价格差异/重估 PRY 自动过账科目测试,4120,MAT7900040,ML,REF00008887,4000,PRY,4120,,7923,T030-08887,价格差异,价格差异/重估 PRY,Y,Y,Y
4110,2026,2,9200008888,1,ML,2026-02-08 00:00:00,2026-02-08 00:00:00,CKMLCP,CNY,S,40,1405999998,产成品差异-物料账,108810.83,PRY-4120-NA-7927,价格差异/重估 PRY 自动过账科目测试,4120,MAT7900036,ML,REF00008888,4000,PRY,4120,,7927,T030-08888,价格差异,价格差异/重估 PRY,Y,Y,Y
4390,2026,2,9200008889,1,ML,2026-02-13 00:00:00,2026-02-13 00:00:00,CKMLCP,CNY,H,50,1405999998,产成品差异-物料账,63755.36,PRY-4120-NA-7928,价格差异/重估 PRY 自动过账科目测试,4120,MAT7900023,ML,REF00008889,4000,PRY,4120,,7928,T030-08889,价格差异,价格差异/重估 PRY,Y,Y,Y
4110,2026,2,9200008890,1,ML,2026-02-18 00:00:00,2026-02-18 00:00:00,CKMLCP,CNY,S,40,1403999998,原材料差异-物料账,275908.59,PRY-4130-NA-3000,价格差异/重估 PRY 自动过账科目测试,4130,MAT7900057,ML,REF00008890,4000,PRY,4130,,3000,T030-08890,价格差异,价格差异/重估 PRY,Y,Y,Y
4390,2026,2,9200008891,1,ML,2026-02-23 00:00:00,2026-02-23 00:00:00,CKMLCP,CNY,S,40,1403999998,原材料差异-物料账,184961.91,PRY-4130-NA-3040,价格差异/重估 PRY 自动过账科目测试,4130,MAT7900003,ML,REF00008891,4000,PRY,4130,,3040,T030-08891,价格差异,价格差异/重估 PRY,Y,Y,Y
4110,2026,2,9200008892,1,ML,2026-02-27 00:00:00,2026-02-27 00:00:00,CKMLCP,CNY,H,50,1403999998,原材料差异-物料账,222557.34,PRY-4130-NA-3050,价格差异/重估 PRY 自动过账科目测试,4130,MAT7900016,ML,REF00008892,4000,PRY,4130,,3050,T030-08892,价格差异,价格差异/重估 PRY,Y,Y,Y
4390,2026,3,9200008893,1,ML,2026-03-03 00:00:00,2026-03-03 00:00:00,CKMLCP,CNY,S,40,1403999998,原材料差异-物料账,46965.84,PRY-4130-NA-3400,价格差异/重估 PRY 自动过账科目测试,4130,MAT7900003,ML,REF00008893,4000,PRY,4130,,3400,T030-08893,价格差异,价格差异/重估 PRY,Y,Y,Y
